HEADER
VTF File Version,1.1
VTF File Type,0
PID,2138078
Generated on,2026-03-26 18:54:39
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2138078
XRT Version,2024.2

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x5593ea833170,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_base_5:GCN_compute_graphs:GNN_compute_graphs,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
24,140730782513616:140404959042798:0
26,1:140404957393170:1774565693
27,1:140404957393170:1774565694
28,1:140404957393170:1774565695
22,GCN_compute_graphs
23,GNN_compute_graphs
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
29,clReleaseCommandQueue
31,clReleaseContext
10,clReleaseDevice
30,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_base_5

EVENTS
1,0,3.362547,1,OPENCL_API_CALL,1
2,0,3.378527,1,OPENCL_API_CALL,2
3,2,3.394124,1,OPENCL_API_CALL,2
4,1,3.398634,1,OPENCL_API_CALL,1
5,0,3.401890,1,OPENCL_API_CALL,1
6,0,3.403927,1,OPENCL_API_CALL,2
7,6,3.406844,1,OPENCL_API_CALL,2
8,5,3.408244,1,OPENCL_API_CALL,1
9,0,3.411444,1,OPENCL_API_CALL,3
10,9,3.414890,1,OPENCL_API_CALL,3
11,0,3.416904,1,OPENCL_API_CALL,3
12,11,3.418634,1,OPENCL_API_CALL,3
13,0,3.420227,1,OPENCL_API_CALL,3
14,13,3.422054,1,OPENCL_API_CALL,3
15,0,3.423204,1,OPENCL_API_CALL,3
16,15,3.424487,1,OPENCL_API_CALL,3
17,0,3.441220,1,OPENCL_API_CALL,3
18,17,3.443494,1,OPENCL_API_CALL,3
19,0,3.446527,1,OPENCL_API_CALL,3
20,19,3.447870,1,OPENCL_API_CALL,3
21,0,3.493627,1,OPENCL_API_CALL,4
22,21,3.500584,1,OPENCL_API_CALL,4
23,0,3.504767,1,OPENCL_API_CALL,4
24,23,3.506927,1,OPENCL_API_CALL,4
25,0,3.510807,1,OPENCL_API_CALL,5
26,25,3.513447,1,OPENCL_API_CALL,5
27,0,3.515430,1,OPENCL_API_CALL,5
28,27,3.517464,1,OPENCL_API_CALL,5
29,0,60.457835,1,OPENCL_API_CALL,5
30,29,60.472353,1,OPENCL_API_CALL,5
31,0,60.475226,1,OPENCL_API_CALL,6
32,31,137.573788,1,OPENCL_API_CALL,6
33,0,137.583021,1,OPENCL_API_CALL,7
34,33,137.614523,1,OPENCL_API_CALL,7
35,0,137.626143,1,OPENCL_API_CALL,8
36,35,153.122933,1,OPENCL_API_CALL,8
37,0,153.132726,1,OPENCL_API_CALL,8
38,37,153.136779,1,OPENCL_API_CALL,8
39,0,153.163473,1,OPENCL_API_CALL,5
40,39,153.165801,1,OPENCL_API_CALL,5
41,0,153.169066,1,OPENCL_API_CALL,5
42,41,153.170243,1,OPENCL_API_CALL,5
43,0,153.176891,1,OPENCL_API_CALL,9
44,43,645.845587,1,OPENCL_API_CALL,9
45,0,645.861637,1,OPENCL_API_CALL,10
46,45,645.867236,1,OPENCL_API_CALL,10
47,0,645.868500,1,OPENCL_API_CALL,10
48,47,645.869505,1,OPENCL_API_CALL,10
49,0,645.887143,1,OPENCL_API_CALL,11
50,49,852.929979,1,OPENCL_API_CALL,11
51,0,852.940270,1,OPENCL_API_CALL,12
52,51,852.946306,1,OPENCL_API_CALL,12
53,0,852.948141,1,OPENCL_API_CALL,10
54,53,852.949805,1,OPENCL_API_CALL,10
55,0,883.346547,1,OPENCL_API_CALL,13
56,55,883.466686,1,OPENCL_API_CALL,13
57,0,883.470138,1,OPENCL_API_CALL,13
58,57,883.486980,1,OPENCL_API_CALL,13
59,0,883.488201,1,OPENCL_API_CALL,13
60,59,883.501667,1,OPENCL_API_CALL,13
61,0,883.502580,1,OPENCL_API_CALL,13
62,61,883.516958,1,OPENCL_API_CALL,13
63,0,883.517969,1,OPENCL_API_CALL,13
64,63,883.532953,1,OPENCL_API_CALL,13
65,0,883.533866,1,OPENCL_API_CALL,13
66,65,883.546818,1,OPENCL_API_CALL,13
67,0,883.547849,1,OPENCL_API_CALL,13
68,67,883.563909,1,OPENCL_API_CALL,13
69,0,883.564722,1,OPENCL_API_CALL,13
70,69,883.578690,1,OPENCL_API_CALL,13
71,0,883.579594,1,OPENCL_API_CALL,13
72,71,883.592372,1,OPENCL_API_CALL,13
73,0,883.593185,1,OPENCL_API_CALL,13
74,73,883.604976,1,OPENCL_API_CALL,13
75,0,883.605867,1,OPENCL_API_CALL,13
76,75,883.616850,1,OPENCL_API_CALL,13
77,0,883.617670,1,OPENCL_API_CALL,13
78,77,883.628586,1,OPENCL_API_CALL,13
79,0,883.629569,1,OPENCL_API_CALL,13
80,79,883.641869,1,OPENCL_API_CALL,13
81,0,883.642674,1,OPENCL_API_CALL,13
82,81,883.655191,1,OPENCL_API_CALL,13
83,0,883.655995,1,OPENCL_API_CALL,13
84,83,883.681026,1,OPENCL_API_CALL,13
85,0,13762.838890,1,OPENCL_API_CALL,13
86,85,13762.948663,1,OPENCL_API_CALL,13
87,0,13762.954819,1,OPENCL_API_CALL,13
88,87,13762.982486,1,OPENCL_API_CALL,13
89,0,13762.984304,1,OPENCL_API_CALL,13
90,89,13763.005157,1,OPENCL_API_CALL,13
91,0,13763.006915,1,OPENCL_API_CALL,13
92,91,13763.027055,1,OPENCL_API_CALL,13
93,0,13763.028374,1,OPENCL_API_CALL,13
94,93,13763.164428,1,OPENCL_API_CALL,13
95,0,13763.166359,1,OPENCL_API_CALL,13
96,95,13763.248124,1,OPENCL_API_CALL,13
97,0,13763.249675,1,OPENCL_API_CALL,13
98,97,13763.354757,1,OPENCL_API_CALL,13
99,0,13763.356528,1,OPENCL_API_CALL,13
100,99,13763.406430,1,OPENCL_API_CALL,13
101,0,13763.408552,1,OPENCL_API_CALL,14
102,101,13763.433621,1,OPENCL_API_CALL,14
103,0,13763.435132,1,OPENCL_API_CALL,14
104,103,13763.439014,1,OPENCL_API_CALL,14
105,0,13763.439903,1,OPENCL_API_CALL,14
106,105,13763.441635,1,OPENCL_API_CALL,14
107,0,13763.442288,1,OPENCL_API_CALL,14
108,107,13763.443952,1,OPENCL_API_CALL,14
109,0,13763.445261,1,OPENCL_API_CALL,14
110,109,13763.447130,1,OPENCL_API_CALL,14
111,0,13763.447815,1,OPENCL_API_CALL,14
112,111,13763.449712,1,OPENCL_API_CALL,14
113,0,13763.450346,1,OPENCL_API_CALL,14
114,113,13763.451537,1,OPENCL_API_CALL,14
115,0,13763.452281,1,OPENCL_API_CALL,14
116,115,13763.453903,1,OPENCL_API_CALL,14
117,0,13763.454659,1,OPENCL_API_CALL,14
118,117,13763.456530,1,OPENCL_API_CALL,14
119,0,13763.457290,1,OPENCL_API_CALL,14
120,119,13763.458814,1,OPENCL_API_CALL,14
121,0,13763.459508,1,OPENCL_API_CALL,14
122,121,13763.461426,1,OPENCL_API_CALL,14
123,0,13763.462106,1,OPENCL_API_CALL,14
124,123,13763.464121,1,OPENCL_API_CALL,14
125,0,13763.464761,1,OPENCL_API_CALL,14
126,125,13763.466101,1,OPENCL_API_CALL,14
127,0,13763.466764,1,OPENCL_API_CALL,14
