HEADER
VTF File Version,1.1
VTF File Type,0
PID,2739155
Generated on,2026-03-28 16:31:59
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2739155
XRT Version,2024.2

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x564149810170,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_base_5:GNN_compute_graphs.link:GNN_compute_graphs,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
26,1:140271303233810:1774729930
27,1:140271303233810:1774729931
28,1:140271303233810:1774729932
29,1:140271303233810:1774729933
24,1:140727294461440:94838406054328
23,GNN_compute_graphs
22,GNN_compute_graphs.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
30,clReleaseCommandQueue
32,clReleaseContext
10,clReleaseDevice
31,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_base_5

EVENTS
1,0,1.753350,1,OPENCL_API_CALL,1
2,0,1.773287,1,OPENCL_API_CALL,2
3,2,1.776685,1,OPENCL_API_CALL,2
4,1,1.779387,1,OPENCL_API_CALL,1
5,0,1.781354,1,OPENCL_API_CALL,1
6,0,1.782645,1,OPENCL_API_CALL,2
7,6,1.784240,1,OPENCL_API_CALL,2
8,5,1.785098,1,OPENCL_API_CALL,1
9,0,1.786985,1,OPENCL_API_CALL,3
10,9,1.788949,1,OPENCL_API_CALL,3
11,0,1.789989,1,OPENCL_API_CALL,3
12,11,1.790894,1,OPENCL_API_CALL,3
13,0,1.791950,1,OPENCL_API_CALL,3
14,13,1.792981,1,OPENCL_API_CALL,3
15,0,1.793636,1,OPENCL_API_CALL,3
16,15,1.794403,1,OPENCL_API_CALL,3
17,0,1.804950,1,OPENCL_API_CALL,3
18,17,1.806365,1,OPENCL_API_CALL,3
19,0,1.808940,1,OPENCL_API_CALL,3
20,19,1.809738,1,OPENCL_API_CALL,3
21,0,1.844838,1,OPENCL_API_CALL,4
22,21,1.859870,1,OPENCL_API_CALL,4
23,0,1.862769,1,OPENCL_API_CALL,4
24,23,1.863965,1,OPENCL_API_CALL,4
25,0,1.866756,1,OPENCL_API_CALL,5
26,25,1.868218,1,OPENCL_API_CALL,5
27,0,1.869265,1,OPENCL_API_CALL,5
28,27,1.870470,1,OPENCL_API_CALL,5
29,0,47.915931,1,OPENCL_API_CALL,5
30,29,47.928993,1,OPENCL_API_CALL,5
31,0,47.931660,1,OPENCL_API_CALL,6
32,31,253.945405,1,OPENCL_API_CALL,6
33,0,253.956822,1,OPENCL_API_CALL,7
34,33,253.972129,1,OPENCL_API_CALL,7
35,0,253.980629,1,OPENCL_API_CALL,8
36,35,264.630660,1,OPENCL_API_CALL,8
37,0,264.636733,1,OPENCL_API_CALL,8
38,37,264.639419,1,OPENCL_API_CALL,8
39,0,264.660168,1,OPENCL_API_CALL,5
40,39,264.662675,1,OPENCL_API_CALL,5
41,0,264.665931,1,OPENCL_API_CALL,5
42,41,264.667311,1,OPENCL_API_CALL,5
43,0,264.673884,1,OPENCL_API_CALL,9
44,43,985.248455,1,OPENCL_API_CALL,9
45,0,985.264383,1,OPENCL_API_CALL,10
46,45,985.270883,1,OPENCL_API_CALL,10
47,0,985.272363,1,OPENCL_API_CALL,10
48,47,985.273342,1,OPENCL_API_CALL,10
49,0,985.294973,1,OPENCL_API_CALL,11
50,49,1367.569615,1,OPENCL_API_CALL,11
51,0,1367.580503,1,OPENCL_API_CALL,12
52,51,1367.587147,1,OPENCL_API_CALL,12
53,0,1367.589007,1,OPENCL_API_CALL,10
54,53,1367.590700,1,OPENCL_API_CALL,10
55,0,1458.447428,1,OPENCL_API_CALL,13
56,55,1458.660280,1,OPENCL_API_CALL,13
57,0,1458.664404,1,OPENCL_API_CALL,13
58,57,1458.685590,1,OPENCL_API_CALL,13
59,0,1458.687070,1,OPENCL_API_CALL,13
60,59,1458.703364,1,OPENCL_API_CALL,13
61,0,1458.704513,1,OPENCL_API_CALL,13
62,61,1458.721287,1,OPENCL_API_CALL,13
63,0,1458.722374,1,OPENCL_API_CALL,13
64,63,1458.740079,1,OPENCL_API_CALL,13
65,0,1458.741064,1,OPENCL_API_CALL,13
66,65,1458.755046,1,OPENCL_API_CALL,13
67,0,1458.756146,1,OPENCL_API_CALL,13
68,67,1458.789114,1,OPENCL_API_CALL,13
69,0,1458.790206,1,OPENCL_API_CALL,13
70,69,1458.804171,1,OPENCL_API_CALL,13
71,0,1458.805200,1,OPENCL_API_CALL,13
72,71,1458.819522,1,OPENCL_API_CALL,13
73,0,1458.820605,1,OPENCL_API_CALL,13
74,73,1458.833430,1,OPENCL_API_CALL,13
75,0,1458.834499,1,OPENCL_API_CALL,13
76,75,1458.847486,1,OPENCL_API_CALL,13
77,0,1458.848451,1,OPENCL_API_CALL,13
78,77,1458.861239,1,OPENCL_API_CALL,13
79,0,1458.862329,1,OPENCL_API_CALL,13
80,79,1458.875599,1,OPENCL_API_CALL,13
