HEADER
VTF File Version,1.1
VTF File Type,0
PID,2695656
Generated on,2026-03-28 12:28:04
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2695656
XRT Version,2024.2

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x55ed9ce58170,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_base_5:GNN_compute_graphs.link:GNN_compute_graphs,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
26,1:140125695885586:1774715294
27,1:140125695885586:1774715295
28,1:140125695885586:1774715296
24,94479027896760:94479029385328:0
23,GNN_compute_graphs
22,GNN_compute_graphs.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
29,clReleaseCommandQueue
31,clReleaseContext
10,clReleaseDevice
30,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_base_5

EVENTS
1,0,2.360903,1,OPENCL_API_CALL,1
2,0,2.381449,1,OPENCL_API_CALL,2
3,2,2.384779,1,OPENCL_API_CALL,2
4,1,2.387639,1,OPENCL_API_CALL,1
5,0,2.389545,1,OPENCL_API_CALL,1
6,0,2.390721,1,OPENCL_API_CALL,2
7,6,2.392323,1,OPENCL_API_CALL,2
8,5,2.393134,1,OPENCL_API_CALL,1
9,0,2.394963,1,OPENCL_API_CALL,3
10,9,2.396829,1,OPENCL_API_CALL,3
11,0,2.397869,1,OPENCL_API_CALL,3
12,11,2.398812,1,OPENCL_API_CALL,3
13,0,2.399716,1,OPENCL_API_CALL,3
14,13,2.400716,1,OPENCL_API_CALL,3
15,0,2.401312,1,OPENCL_API_CALL,3
16,15,2.402032,1,OPENCL_API_CALL,3
17,0,2.412761,1,OPENCL_API_CALL,3
18,17,2.414118,1,OPENCL_API_CALL,3
19,0,2.416867,1,OPENCL_API_CALL,3
20,19,2.417579,1,OPENCL_API_CALL,3
21,0,2.440370,1,OPENCL_API_CALL,4
22,21,2.454114,1,OPENCL_API_CALL,4
23,0,2.456914,1,OPENCL_API_CALL,4
24,23,2.458081,1,OPENCL_API_CALL,4
25,0,2.460592,1,OPENCL_API_CALL,5
26,25,2.462005,1,OPENCL_API_CALL,5
27,0,2.463076,1,OPENCL_API_CALL,5
28,27,2.464163,1,OPENCL_API_CALL,5
29,0,48.004762,1,OPENCL_API_CALL,5
30,29,48.015791,1,OPENCL_API_CALL,5
31,0,48.018949,1,OPENCL_API_CALL,6
32,31,203.628536,1,OPENCL_API_CALL,6
33,0,203.634324,1,OPENCL_API_CALL,7
34,33,203.646609,1,OPENCL_API_CALL,7
35,0,203.654169,1,OPENCL_API_CALL,8
36,35,214.459420,1,OPENCL_API_CALL,8
37,0,214.466860,1,OPENCL_API_CALL,8
38,37,214.469756,1,OPENCL_API_CALL,8
